DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2016-Q4,184225,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2017-Q1,186106,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2017-Q2,187464,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2017-Q3,187732,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2017-Q4,187686,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2018-Q1,188299,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2018-Q2,188431,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2018-Q3,188451,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2018-Q4,188232,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2019-Q1,188495,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2019-Q2,188063,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2019-Q3,188491,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2019-Q4,188505,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2020-Q1,188398,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2020-Q2,187081,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2020-Q3,185211,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2020-Q4,183754,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2021-Q1,182378,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2021-Q2,181047,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2021-Q3,179919,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2021-Q4,179714,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2022-Q1,180794,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,27:27:00,AUS: Australia,Q: Quarterly,2022-Q2,181554,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2015-Q1,309637,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2015-Q2,309155,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2015-Q3,309764,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2015-Q4,310479,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2016-Q1,311380,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2016-Q2,312311,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2016-Q3,314411,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2016-Q4,316450,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2017-Q1,318721,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2017-Q2,320887,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2017-Q3,323889,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2017-Q4,326649,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2018-Q1,329594,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2018-Q2,332219,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2018-Q3,336429,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2018-Q4,340756,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2019-Q1,345349,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2019-Q2,349728,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2019-Q3,352910,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2019-Q4,356101,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2020-Q1,359386,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2020-Q2,361790,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2020-Q3,364400,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2020-Q4,367387,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2021-Q1,370575,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2021-Q2,373811,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2021-Q3,373830,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2021-Q4,374192,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2022-Q1,375180,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,38:38:00,AUS: Australia,Q: Quarterly,2022-Q2,376007,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2015-Q1,323792,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2015-Q2,324861,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2015-Q3,324741,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2015-Q4,322754,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2016-Q1,323427,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2016-Q2,321848,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2016-Q3,322506,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2016-Q4,321137,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2017-Q1,323003,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2017-Q2,322388,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2017-Q3,323163,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2017-Q4,322045,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2018-Q1,324546,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2018-Q2,324834,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2018-Q3,327176,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2018-Q4,326942,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2019-Q1,329711,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2019-Q2,328854,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2019-Q3,329640,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2019-Q4,326145,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2020-Q1,327423,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2020-Q2,326073,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2020-Q3,320926,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2020-Q4,315491,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2021-Q1,312082,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2021-Q2,308979,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2021-Q3,304365,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2021-Q4,302831,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2022-Q1,307559,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,20:20,AUS: Australia,Q: Quarterly,2022-Q2,307968,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2015-Q1,58868,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2015-Q2,59195,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2015-Q3,59739,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2015-Q4,60325,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2016-Q1,60925,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2016-Q2,61539,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2016-Q3,62200,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2016-Q4,62863,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2017-Q1,63505,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2017-Q2,64202,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2017-Q3,64576,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2017-Q4,65081,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2018-Q1,65583,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2018-Q2,66041,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2018-Q3,67154,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2018-Q4,68340,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2019-Q1,69509,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2019-Q2,70649,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2019-Q3,70628,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2019-Q4,70749,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2020-Q1,70795,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2020-Q2,70772,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2020-Q3,72617,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2020-Q4,74535,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2021-Q1,76383,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2021-Q2,78261,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2021-Q3,79154,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2021-Q4,80145,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2022-Q1,81053,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,77: 77,AUS: Australia,Q: Quarterly,2022-Q2,81954,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2015-Q1,232761,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2015-Q2,241710,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2015-Q3,239558,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2015-Q4,237624,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2016-Q1,235659,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2016-Q2,233837,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2016-Q3,233185,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2016-Q4,232658,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2017-Q1,232006,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2017-Q2,231491,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2017-Q3,232955,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2017-Q4,234430,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2018-Q1,235953,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2018-Q2,237447,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2018-Q3,238423,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2018-Q4,239500,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2019-Q1,240437,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2019-Q2,241546,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2019-Q3,242354,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2019-Q4,243838,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2020-Q1,244944,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2020-Q2,245372,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2020-Q3,246741,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2020-Q4,248061,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2021-Q1,249148,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2021-Q2,250497,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2021-Q3,250458,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2021-Q4,250808,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2022-Q1,251032,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,68: 68,AUS: Australia,Q: Quarterly,2022-Q2,251290,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2015-Q1,302473,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2015-Q2,302199,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2015-Q3,304147,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2015-Q4,306100,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2016-Q1,308214,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2016-Q2,310318,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2016-Q3,312990,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2016-Q4,315650,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2017-Q1,318409,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2017-Q2,321177,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2017-Q3,322681,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2017-Q4,324043,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2018-Q1,325506,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2018-Q2,326861,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2018-Q3,332464,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2018-Q4,338094,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2019-Q1,343776,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2019-Q2,349343,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2019-Q3,348791,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2019-Q4,348366,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2020-Q1,347956,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2020-Q2,347090,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2020-Q3,344015,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2020-Q4,340951,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2021-Q1,337953,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2021-Q2,334938,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2021-Q3,332800,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2021-Q4,330853,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2022-Q1,329062,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,48:48:00,AUS: Australia,Q: Quarterly,2022-Q2,327172,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,64: 64,AUS: Australia,Q: Quarterly,2015-Q1,246422,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,64: 64,AUS: Australia,Q: Quarterly,2015-Q2,247600,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,64: 64,AUS: Australia,Q: Quarterly,2015-Q3,247846,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,64: 64,AUS: Australia,Q: Quarterly,2015-Q4,248179,PSNS: Persons,,
